zip,city,state_short,state_long,county,country,timezone
57104,Sioux Falls,SD,South Dakota,Minnehaha County,United States of America,America/Chicago
57105,Sioux Falls,SD,South Dakota,Minnehaha County,United States of America,America/Chicago
57106,Sioux Falls,SD,South Dakota,Minnehaha County,United States of America,America/Chicago
57107,Sioux Falls,SD,South Dakota,Minnehaha County,United States of America,America/Chicago
57108,Sioux Falls,SD,South Dakota,Lincoln County,United States of America,America/Chicago
57109,Sioux Falls,SD,South Dakota,Minnehaha County,United States of America,America/Chicago
57110,Sioux Falls,SD,South Dakota,Minnehaha County,United States of America,America/Chicago
57117,Sioux Falls,SD,South Dakota,Minnehaha County,United States of America,America/Chicago
57118,Sioux Falls,SD,South Dakota,Minnehaha County,United States of America,America/Chicago
57186,Sioux Falls,SD,South Dakota,Minnehaha County,United States of America,America/Chicago
57193,Sioux Falls,SD,South Dakota,Minnehaha County,United States of America,America/Chicago
57197,Sioux Falls,SD,South Dakota,Minnehaha County,United States of America,America/Chicago
57198,Sioux Falls,SD,South Dakota,Minnehaha County,United States of America,America/Chicago
57201,Watertown,SD,South Dakota,Codington County,United States of America,America/Chicago
57212,Arlington,SD,South Dakota,Kingsbury County,United States of America,America/Chicago
57213,Astoria,SD,South Dakota,Deuel County,United States of America,America/Chicago
57214,Badger,SD,South Dakota,Kingsbury County,United States of America,America/Chicago
57216,Big Stone City,SD,South Dakota,Grant County,United States of America,America/Chicago
57217,Bradley,SD,South Dakota,Clark County,United States of America,America/Chicago
57218,Brandt,SD,South Dakota,Deuel County,United States of America,America/Chicago
57219,Bristol,SD,South Dakota,Day County,United States of America,America/Chicago
57220,Bruce,SD,South Dakota,Brookings County,United States of America,America/Chicago
57221,Bryant,SD,South Dakota,Hamlin County,United States of America,America/Chicago
57223,Castlewood,SD,South Dakota,Hamlin County,United States of America,America/Chicago
57224,Claire City,SD,South Dakota,Roberts County,United States of America,America/Chicago
57225,Clark,SD,South Dakota,Clark County,United States of America,America/Chicago
57226,Clear Lake,SD,South Dakota,Deuel County,United States of America,America/Chicago
57227,Corona,SD,South Dakota,Roberts County,United States of America,America/Chicago
57231,De Smet,SD,South Dakota,Kingsbury County,United States of America,America/Chicago
57232,Eden,SD,South Dakota,Marshall County,United States of America,America/Chicago
57233,Erwin,SD,South Dakota,Kingsbury County,United States of America,America/Chicago
57234,Estelline,SD,South Dakota,Hamlin County,United States of America,America/Chicago
57235,Florence,SD,South Dakota,Codington County,United States of America,America/Chicago
57236,Garden City,SD,South Dakota,Clark County,United States of America,America/Chicago
57237,Gary,SD,South Dakota,Deuel County,United States of America,America/Chicago
57238,Goodwin,SD,South Dakota,Deuel County,United States of America,America/Chicago
57239,Grenville,SD,South Dakota,Day County,United States of America,America/Chicago
57241,Hayti,SD,South Dakota,Hamlin County,United States of America,America/Chicago
57242,Hazel,SD,South Dakota,Hamlin County,United States of America,America/Chicago
57243,Henry,SD,South Dakota,Codington County,United States of America,America/Chicago
57245,Kranzburg,SD,South Dakota,Codington County,United States of America,America/Chicago
57246,Labolt,SD,South Dakota,Grant County,United States of America,America/Chicago
57247,Lake City,SD,South Dakota,Marshall County,United States of America,America/Chicago
57248,Lake Norden,SD,South Dakota,Hamlin County,United States of America,America/Chicago
57249,Lake Preston,SD,South Dakota,Kingsbury County,United States of America,America/Chicago
57251,Marvin,SD,South Dakota,Grant County,United States of America,America/Chicago
57252,Milbank,SD,South Dakota,Grant County,United States of America,America/Chicago
57255,New Effington,SD,South Dakota,Roberts County,United States of America,America/Chicago
57256,Ortley,SD,South Dakota,Grant County,United States of America,America/Chicago
57257,Peever,SD,South Dakota,Roberts County,United States of America,America/Chicago
57258,Raymond,SD,South Dakota,Clark County,United States of America,America/Chicago
57259,Revillo,SD,South Dakota,Grant County,United States of America,America/Chicago
57260,Rosholt,SD,South Dakota,Roberts County,United States of America,America/Chicago
57261,Roslyn,SD,South Dakota,Day County,United States of America,America/Chicago
57262,Sisseton,SD,South Dakota,Roberts County,United States of America,America/Chicago
57263,South Shore,SD,South Dakota,Codington County,United States of America,America/Chicago
57264,Stockholm,SD,South Dakota,Grant County,United States of America,America/Chicago
57265,Strandburg,SD,South Dakota,Grant County,United States of America,America/Chicago
57266,Summit,SD,South Dakota,Roberts County,United States of America,America/Chicago
57268,Toronto,SD,South Dakota,Deuel County,United States of America,America/Chicago
57269,Twin Brooks,SD,South Dakota,Grant County,United States of America,America/Chicago
57270,Veblen,SD,South Dakota,Marshall County,United States of America,America/Chicago
57271,Vienna,SD,South Dakota,Clark County,United States of America,America/Chicago
57272,Wallace,SD,South Dakota,Codington County,United States of America,America/Chicago
57273,Waubay,SD,South Dakota,Day County,United States of America,America/Chicago
57274,Webster,SD,South Dakota,Day County,United States of America,America/Chicago
57276,White,SD,South Dakota,Brookings County,United States of America,America/Chicago
57278,Willow Lake,SD,South Dakota,Clark County,United States of America,America/Chicago
57279,Wilmot,SD,South Dakota,Roberts County,United States of America,America/Chicago
57301,Mitchell,SD,South Dakota,Davison County,United States of America,America/Chicago
57311,Alexandria,SD,South Dakota,Hanson County,United States of America,America/Chicago
57312,Alpena,SD,South Dakota,Jerauld County,United States of America,America/Chicago
57313,Armour,SD,South Dakota,Douglas County,United States of America,America/Chicago
57314,Artesian,SD,South Dakota,Sanborn County,United States of America,America/Chicago
57315,Avon,SD,South Dakota,Bon Homme County,United States of America,America/Chicago
57317,Bonesteel,SD,South Dakota,Gregory County,United States of America,America/Chicago
57319,Bridgewater,SD,South Dakota,McCook County,United States of America,America/Chicago
57321,Canova,SD,South Dakota,Miner County,United States of America,America/Chicago
57322,Carpenter,SD,South Dakota,Beadle County,United States of America,America/Chicago
57323,Carthage,SD,South Dakota,Miner County,United States of America,America/Chicago
57324,Cavour,SD,South Dakota,Beadle County,United States of America,America/Chicago
57325,Chamberlain,SD,South Dakota,Brule County,United States of America,America/Chicago
57326,Chamberlain,SD,South Dakota,Brule County,United States of America,America/Chicago
57328,Corsica,SD,South Dakota,Douglas County,United States of America,America/Chicago
57329,Dante,SD,South Dakota,Charles Mix County,United States of America,America/Chicago
57330,Delmont,SD,South Dakota,Douglas County,United States of America,America/Chicago
57331,Dimock,SD,South Dakota,Hutchinson County,United States of America,America/Chicago
57332,Emery,SD,South Dakota,Hanson County,United States of America,America/Chicago
57334,Ethan,SD,South Dakota,Davison County,United States of America,America/Chicago
57335,Fairfax,SD,South Dakota,Gregory County,United States of America,America/Chicago
57337,Fedora,SD,South Dakota,Miner County,United States of America,America/Chicago
57339,Fort Thompson,SD,South Dakota,Buffalo County,United States of America,America/Chicago
57340,Fulton,SD,South Dakota,Hanson County,United States of America,America/Chicago
57341,Gann Valley,SD,South Dakota,Buffalo County,United States of America,America/Chicago
57342,Geddes,SD,South Dakota,Charles Mix County,United States of America,America/Chicago
57344,Harrison,SD,South Dakota,Douglas County,United States of America,America/Chicago
57345,Highmore,SD,South Dakota,Hyde County,United States of America,America/Chicago
57346,Stephan,SD,South Dakota,Hyde County,United States of America,America/Chicago
57348,Hitchcock,SD,South Dakota,Beadle County,United States of America,America/Chicago
57349,Howard,SD,South Dakota,Miner County,United States of America,America/Chicago
57350,Huron,SD,South Dakota,Beadle County,United States of America,America/Chicago
57353,Iroquois,SD,South Dakota,Kingsbury County,United States of America,America/Chicago
57354,Kaylor,SD,South Dakota,Hutchinson County,United States of America,America/Chicago
57355,Kimball,SD,South Dakota,Brule County,United States of America,America/Chicago
57356,Lake Andes,SD,South Dakota,Charles Mix County,United States of America,America/Chicago
57358,Lane,SD,South Dakota,Jerauld County,United States of America,America/Chicago
57359,Letcher,SD,South Dakota,Sanborn County,United States of America,America/Chicago
57361,Marty,SD,South Dakota,Charles Mix County,United States of America,America/Chicago
57362,Miller,SD,South Dakota,Hand County,United States of America,America/Chicago
57363,Mount Vernon,SD,South Dakota,Davison County,United States of America,America/Chicago
57364,New Holland,SD,South Dakota,Douglas County,United States of America,America/Chicago
57365,Oacoma,SD,South Dakota,Lyman County,United States of America,America/Chicago
57366,Parkston,SD,South Dakota,Hutchinson County,United States of America,America/Chicago
57367,Pickstown,SD,South Dakota,Charles Mix County,United States of America,America/Chicago
57368,Plankinton,SD,South Dakota,Aurora County,United States of America,America/Chicago
57369,Platte,SD,South Dakota,Charles Mix County,United States of America,America/Chicago
57370,Pukwana,SD,South Dakota,Brule County,United States of America,America/Chicago
57371,Ree Heights,SD,South Dakota,Hand County,United States of America,America/Chicago
57373,Saint Lawrence,SD,South Dakota,Hand County,United States of America,America/Chicago
57374,Spencer,SD,South Dakota,McCook County,United States of America,America/Chicago
57375,Stickney,SD,South Dakota,Aurora County,United States of America,America/Chicago
57376,Tripp,SD,South Dakota,Hutchinson County,United States of America,America/Chicago
57379,Virgil,SD,South Dakota,Beadle County,United States of America,America/Chicago
57380,Wagner,SD,South Dakota,Charles Mix County,United States of America,America/Chicago
57381,Wessington,SD,South Dakota,Beadle County,United States of America,America/Chicago
57382,Wessington Springs,SD,South Dakota,Jerauld County,United States of America,America/Chicago
57383,White Lake,SD,South Dakota,Aurora County,United States of America,America/Chicago
57384,Wolsey,SD,South Dakota,Beadle County,United States of America,America/Chicago
57385,Woonsocket,SD,South Dakota,Sanborn County,United States of America,America/Chicago
57386,Yale,SD,South Dakota,Beadle County,United States of America,America/Chicago
57399,Huron,SD,South Dakota,Beadle County,United States of America,America/Chicago
57401,Aberdeen,SD,South Dakota,Brown County,United States of America,America/Chicago
57402,Aberdeen,SD,South Dakota,Brown County,United States of America,America/Chicago
